u,i,b,t
1000718,1393008,3,1512021745
1000718,3591622,3,1512021745
1000718,3359552,0,1512022181
1000718,1097360,0,1512022375
1000718,113528,0,1512057511
1000718,3148749,0,1512057640
1000718,3664702,0,1512057653
1000718,3780794,0,1512057659
1000718,2405969,0,1512057673
1000718,3148749,0,1512057713
1000718,3219432,0,1512057734
1000718,3664702,0,1512057761
1000718,4066893,0,1512057910
1000718,3893431,0,1512057934
1000718,1041248,0,1512057987
1000718,91907,0,1512057997
1000718,4419131,0,1512058001
1000718,2644984,1,1512058156
1000718,113528,0,1512058160
1000718,2644984,0,1512058164
1000718,871758,0,1512058246
1000718,539970,0,1512058251
1000718,2390482,0,1512058267
1000718,4129351,0,1512058381
1000718,307329,0,1512058533
1000718,3421753,0,1512058544
1000718,3732752,1,1512058654
1000718,113528,0,1512058666
1000718,3732752,0,1512058670
1000718,1080797,0,1512058696
1000718,3732752,0,1512058709
1000718,410375,0,1512058831
1000718,1899857,0,1512058857
1000718,3732752,0,1512058928
1000718,2923469,0,1512099940
1000718,1494118,2,1512100036
1000718,3339954,1,1512100130
1000718,2923469,0,1512100144
1000718,927966,0,1512100306
1000718,232919,0,1512100318
1000718,1494118,0,1512100484
1000718,232919,0,1512100769
1000718,1000124,1,1512100800
1000718,2923469,0,1512100806
1000718,4433659,0,1512100879
1000718,2538544,0,1512104499
1000718,703357,0,1512104531
1000718,4617108,0,1512104566
1000718,1863103,0,1512104589
1000718,481146,0,1512104753
1000718,481146,1,1512105301
1000718,2538544,0,1512105307
1000718,309605,0,1512105329
1000718,3743857,0,1512105358
1000718,309605,0,1512105478
1000718,2538544,0,1512105518
1000718,477262,0,1512105546
1000718,4914458,0,1512105562
1000718,2943409,0,1512105573
1000718,4914458,0,1512105626
1000718,4293440,1,1512105759
1000718,2538544,0,1512105761
1000718,1199822,0,1512105801
1000718,4293440,0,1512105886
1000718,4156989,0,1512105893
1000718,477262,0,1512105907
1000718,3389521,0,1512105939
1000718,2538544,0,1512106102
1000718,3409844,0,1512106188
1000718,4852067,0,1512106227
1000718,2538544,0,1512106272
1000718,828658,0,1512106378
1000718,4035361,0,1512106445
1000718,4852067,0,1512106581
1000718,1898287,0,1512106635
1000718,2538544,0,1512106873
1000718,477262,0,1512106934
1000718,5103870,0,1512106953
1000718,3888218,0,1512106961
1000718,4156989,0,1512106967
1000718,2538544,0,1512107210
1000718,2538544,0,1512107320
1000718,3410316,0,1512107526
1000718,4035361,0,1512107563
1000718,2538544,0,1512107662
1000718,1706293,1,1512109226
1000718,2538544,0,1512109244
1000718,1706293,0,1512109247
1000718,2538544,0,1512109324
1000718,4606590,2,1512109423
1000718,2538544,0,1512109441
1000718,3786794,0,1512109632
1000718,2992819,0,1512109644
1000718,2860340,0,1512109650
1000718,1199822,0,1512109660
1000718,3389521,0,1512109673
1000718,4606590,0,1512142366
1000718,4606590,0,1512142375
1000718,1000124,0,1512144570
1000718,4293440,0,1512144619
1000718,1199822,0,1512144636
1000718,3811124,1,1512144664
1000718,3786794,0,1512144742
1000718,1898287,0,1512145006
1000718,4806549,0,1512145092
1000718,4806549,0,1512145099
1000718,2992819,0,1512145180
1000718,2860340,0,1512145235
1000718,1898287,0,1512145405
1000718,3811124,0,1512145478
1000718,4606590,0,1512145487
1000718,828658,0,1512145750
1000718,5045288,0,1512145800
1000718,2493330,0,1512145806
1000718,1080797,1,1512170438
1000718,4678243,0,1512170456
1000718,539970,0,1512170463
1000718,3732752,0,1512170504
1000718,194154,0,1512205445
1000718,194154,0,1512205460
1000718,1000124,0,1512205490
1000718,2860340,0,1512205500
1000718,2493330,0,1512205623
1000718,1706293,0,1512205658
1000718,88451,0,1512205891
1000718,1558307,0,1512205978
1000718,4606590,0,1512284689
1000718,1000124,0,1512284767
1000718,3339954,0,1512284770
1000718,1494118,0,1512284814
1000718,2060906,0,1512285243
1000718,2060906,0,1512285393
1000718,3811124,0,1512285479
1000718,4293038,0,1512285500
1000718,3011437,0,1512285696
1000718,3409844,0,1512285922
1000718,3499954,0,1512286026
1000718,3137405,0,1512286272
1000718,2390482,1,1512286635
1000718,4810831,0,1512286727
1000718,2771349,1,1512286987
1000718,2771349,0,1512287042
1000718,410375,0,1512287064
1000718,1899857,0,1512287072
1000718,539970,0,1512287094
1000718,3732752,0,1512287101
1000718,1080797,0,1512287107
1000718,2390482,0,1512287154
1000718,871758,0,1512287212
1000718,417833,0,1512287221
1000718,5119730,0,1512287318
1000718,742899,0,1512287341
1000718,1864353,1,1512287356
1000718,950958,0,1512287362
1000718,1864353,2,1512287472
1000718,5119730,0,1512287531
1000718,791639,0,1512287555
1000718,742899,1,1512287602
1000718,791639,0,1512287677
1000718,3148749,0,1512287717
1000718,2405969,0,1512287725
1000718,3219432,0,1512287729
1000718,190178,0,1512287799
1000718,3190578,0,1512287811
1000718,91907,0,1512288040
1000718,2644984,0,1512288045
1000718,5125742,0,1512288058
1000718,926803,0,1512288551
1000718,810432,0,1512288683
1000718,1094099,0,1512288703
1000718,2301686,0,1512288712
1000718,1094099,0,1512288786
1000718,4248565,0,1512288803
1000718,828658,1,1512288928
1000718,1438769,0,1512288993
1000718,3507285,0,1512289301
1000718,3507285,0,1512289481
1000718,1729980,0,1512289560
1000718,477262,0,1512292874
1000718,5045288,0,1512293051
1000718,612045,1,1512293062
1000718,812879,0,1512293157
1000718,760403,0,1512293798
1000718,261976,0,1512304810
1000718,4820163,1,1512304914
1000718,4820163,0,1512305156
1000718,4709885,1,1512305543
1000718,1494118,0,1512305645
1000718,4709885,0,1512306182
1000718,4709885,0,1512307036
1000719,584693,0,1511571488
1000719,4985685,0,1511571589
1000719,584693,0,1511571691
1000719,1824477,0,1511571751
1000719,1870134,0,1511571761
1000719,4937379,0,1511613483
1000719,2477472,0,1511684519
1000719,710328,0,1511760217
1000719,4612717,0,1511793869
1000719,710328,0,1511835844
1000719,1439815,0,1511836103
1000719,1439815,0,1511842971
1000719,495097,0,1511846643
1000719,338695,2,1512022244
1000719,664756,0,1512095966
1000719,1872554,0,1512095990
1000719,4396457,0,1512096088
1000719,1872554,0,1512146723
1000719,338695,0,1512147061
1000719,2331305,0,1512147138
1000719,1885509,0,1512147157
1000719,1830093,2,1512147356
1000719,1494247,0,1512147417
1000719,2296342,0,1512147499
1000719,3545210,0,1512147670
1000719,1617891,0,1512147754
1000719,1830093,0,1512147776
1000719,2296342,0,1512147792
1000719,3945615,0,1512222317
1000719,705557,0,1512275614
1000719,1885509,0,1512313537
1000719,1494247,0,1512313556
1000722,52602,0,1511621999
1000722,5017319,0,1511699336
1000722,1678540,0,1511838021
1000722,3739420,0,1511854747
1000722,1892478,0,1511855700
1000722,2162950,0,1511879309
1000722,550148,0,1511916188
1000722,5017319,0,1511916236
1000722,3739420,3,1511928983
1000722,2291412,0,1512089273
1000722,1815257,0,1512089288
1000722,16968,0,1512089303
1000722,516760,0,1512178129
1000723,1989785,0,1511612863
1000723,1256166,2,1511614186
1000723,3103219,0,1511614208
1000723,5050195,0,1511614316
1000723,1679779,0,1511614598
1000723,46132,0,1511614690
1000723,1679779,3,1511614991
1000723,2036929,0,1511615018
1000723,46132,0,1511615131
1000723,2036929,0,1511615139
1000723,46132,0,1511615146
1000723,2036929,0,1511615163
1000723,46132,3,1511615332
1000723,3088676,0,1511616231
1000723,3088676,0,1511659327
1000723,4615038,0,1511661269
1000723,2001536,0,1511694081
1000723,2531901,0,1511694749
1000723,329023,0,1511694764
1000723,4246902,0,1511935848
1000723,3640912,0,1512023160
1000723,3122135,3,1512023238
1000723,2890224,0,1512055588
1000723,3361347,0,1512055701
1000723,901638,0,1512056033
1000723,1733346,0,1512056065
1000723,4946302,0,1512056080
1000723,1450574,0,1512056119
1000723,3674301,0,1512056130
1000723,5056375,0,1512056444
1000723,444181,0,1512057154
1000723,931790,0,1512057174
1000723,4767890,0,1512132763
1000723,2890224,0,1512132841
1000723,444181,0,1512132921
1000723,444181,2,1512133184
1000723,601703,0,1512133279
1000723,4767890,0,1512133294
1000723,601703,0,1512133303
1000723,4767890,0,1512133308
1000723,3894249,0,1512133313
1000723,4804351,0,1512133328
1000723,3034093,0,1512133373
1000723,2444790,2,1512133420
1000723,2571281,0,1512133531
1000723,3869679,0,1512133688
1000723,2296953,0,1512133820
1000723,4023370,2,1512134435
1000723,4023370,0,1512134827
1000723,1001675,0,1512134908
1000723,1527357,2,1512134972
1000723,1435773,0,1512135348
1000723,4387078,0,1512135384
1000723,2253138,0,1512135583
1000723,2127965,0,1512137722
1000723,1603337,0,1512138206
1000723,2127965,0,1512138238
1000723,4246902,0,1512138825
1000723,4246902,3,1512140674
1000723,1608948,0,1512140785
1000723,1608948,2,1512141076
1000723,1608948,0,1512141160
1000723,2127965,3,1512141222
1000723,1603337,0,1512141241
1000723,1608948,3,1512141306
1000723,80023,0,1512141405
1000723,4752870,0,1512141464
1000723,2087551,0,1512141577
1000723,772079,0,1512142150
1000723,80023,0,1512142180
1000723,772079,0,1512142240
1000723,182704,2,1512143030
1000723,2856443,0,1512143042
1000723,5126884,0,1512144327
1000723,1256166,0,1512144425
1000723,1371316,0,1512144470
1000723,5126884,0,1512144544
1000723,3103219,0,1512144598
1000723,3037073,0,1512144795
1000723,5050195,0,1512144804
1000723,4876991,0,1512180567
1000723,627476,0,1512180676
1000723,3190817,0,1512180954
1000723,627476,0,1512180984
1000723,903525,0,1512181210
1000723,627476,0,1512187632
1000723,1371316,0,1512187660
1000723,2127965,0,1512187699
1000723,1608948,0,1512187717
1000723,627476,0,1512188082
1000723,80023,0,1512188150
1000723,1989785,0,1512189313
1000723,1989785,0,1512212290
1000723,3037073,0,1512212369
1000723,5126884,0,1512212471
1000723,80023,0,1512212487
1000723,2617149,0,1512212669
1000723,80023,0,1512212752
1000723,4876991,0,1512212830
1000723,627476,0,1512212846
1000723,2617149,0,1512213018
1000723,627476,3,1512213487
1000723,1989785,0,1512213516
1000723,627476,0,1512215127
1000723,4073034,0,1512215252
1000723,627476,0,1512216389
1000723,2617149,0,1512216518
1000723,729577,3,1512218103
1000723,627476,0,1512218687
1000723,1636223,0,1512219338
1000723,1636223,0,1512219599
1000723,729577,3,1512219943
1000723,1636223,3,1512220538
1000723,1256166,0,1512220570
1000723,4939937,2,1512220663
1000723,4804194,0,1512220669
1000723,4939937,0,1512220968
1000723,4804194,3,1512221007
1000723,838060,0,1512221070
1000723,97733,0,1512221114
1000723,97733,0,1512221213
1000723,252579,0,1512221330
1000723,252579,0,1512221472
1000723,1394413,0,1512221488
1000723,252579,0,1512221604
1000723,1394413,3,1512221717
1000723,182704,0,1512221733
1000723,2856443,0,1512221742
1000723,182704,0,1512221750
1000723,97733,0,1512222061
1000723,2300846,0,1512222074
1000723,97733,0,1512222220
1000723,2300846,3,1512222243
1000723,97733,3,1512222243
1000723,1679779,0,1512267869
1000723,1791424,0,1512269424
1000723,4804513,0,1512269535
1000723,3767402,0,1512269547
1000723,1148375,0,1512269657
1000723,2221979,0,1512269987
1000723,2360940,0,1512270042
1000723,2080690,0,1512270050
1000723,4057848,0,1512270060
1000723,1099872,0,1512270118
1000723,1256166,0,1512270878
1000723,729577,0,1512273348
1000723,1394413,0,1512273384
1000723,627476,0,1512288662
1000723,97733,0,1512288728
1000723,4804194,0,1512288737
1000723,1636223,0,1512288769
1000723,729577,0,1512288816
1000723,627476,0,1512288856
1000723,1256166,0,1512289353
1000723,5126884,0,1512289419
1000723,1256166,0,1512289584
1000723,4073034,0,1512290330
1000723,3037073,0,1512290341
1000723,4365582,0,1512292058
1000726,259923,0,1511680779
1000726,139351,0,1511680865
1000726,1188838,0,1511680881
1000726,2322053,0,1511680931
1000726,145202,0,1511680954
1000726,498473,0,1511680987
1000726,1234236,0,1511681243
1000726,807880,0,1511750485
1000726,332222,0,1511788807
1000726,2498547,0,1511789331
1000726,426529,0,1511789699
1000726,965109,0,1511790001
1000726,1351677,0,1511864942
1000726,2331370,0,1511865045
1000726,3403645,0,1511928518
1000726,426529,0,1511928603
1000726,1234236,0,1511929470
1000726,807880,0,1512007986
1000726,644471,0,1512125821
1000726,138964,0,1512125896
1000726,3908819,0,1512125983
1000726,644471,0,1512126045
1000726,4835799,0,1512132650
1000726,807880,0,1512133373
1000726,332222,0,1512176629
1000726,3084765,2,1512177465
1000726,283410,0,1512177559
1000726,965109,0,1512201783
1000726,3084765,0,1512213497
1000726,2653497,0,1512213991
1000726,807880,0,1512214113
1000726,4005843,0,1512214184
1000726,4839658,0,1512218689
1000726,3563468,0,1512218774
1000726,1351677,0,1512218824
1000726,3000506,0,1512218997
1000726,4866351,0,1512219027
1000726,375391,0,1512219083
1000726,1089748,0,1512294611
1000726,706078,0,1512295554
1000727,607928,0,1511834053
1000727,3136185,0,1511834089
1000727,607928,0,1511834195
1000727,3136185,0,1511834430
1000727,607928,0,1511834677
1000727,3975914,0,1511834809
1000727,1825688,0,1511835069
1000727,1825688,0,1511835096
1000727,1825688,0,1511835159
1000727,2008445,0,1511835371
1000727,1825688,0,1511835377
1000727,2008445,0,1511835381
1000727,1126783,0,1511963240
1000727,3794387,0,1511963485
1000727,1126783,2,1511963737
1000727,2474985,2,1512002032
1000727,607928,0,1512026794
1000727,2317195,0,1512026910
1000727,2082965,0,1512026941
1000727,2247925,0,1512026986
1000727,4441581,0,1512027021
1000727,1825688,0,1512027030
1000727,1439412,2,1512027279
1000727,1846009,0,1512027372
1000727,1439412,0,1512202776
1000727,1439412,0,1512202866
1000727,607928,0,1512278390
1000727,819398,0,1512278543
1000727,3975914,0,1512278562
1000727,158616,2,1512296402
1000727,158616,0,1512297367
1000727,1439412,0,1512297811
1000727,1126783,3,1512298655
1000732,5068248,0,1511605865
1000732,5068248,0,1511606231
1000732,2499286,2,1511606387
1000732,2661469,0,1511906274
1000732,1032395,0,1511906305
1000732,1786135,2,1511906655
1000732,4626061,0,1512124652
1000732,1208398,3,1512125653
1000732,2584094,0,1512134270
1000732,2584094,0,1512134501
1000732,1208398,0,1512134592
1000732,1786135,0,1512135068
1000732,1363784,0,1512187183
1000732,656704,0,1512187445
1000732,803044,0,1512187744
1000732,4852262,0,1512187772
1000732,4852262,0,1512187790
1000732,1406955,2,1512187980
1000732,5131923,2,1512188030
1000732,1118283,0,1512190386
1000732,2985484,0,1512190400
1000732,407777,0,1512190434
1000732,2850806,0,1512190448
1000732,2870133,0,1512190453
1000732,3653318,0,1512190509
1000732,4744850,0,1512190748
1000732,1777896,0,1512194345
1000732,4744850,0,1512194368
1000732,1406955,0,1512194401
1000732,5131923,0,1512194407
1000732,2189651,0,1512194449
1000732,1777896,0,1512194474
1000732,1317359,0,1512197739
1000732,656704,0,1512197952
1000732,1363784,0,1512198033
1000732,248239,0,1512198327
1000732,1208398,0,1512198454
1000732,2151089,0,1512200927
1000732,4841560,0,1512200940
1000732,1353389,0,1512200953
1000732,4841560,0,1512201002
1000732,3380802,0,1512201099
1000732,3380802,0,1512202578
1000732,1353389,0,1512202697
1000732,4841560,0,1512202734
1000732,1353389,0,1512202756
1000732,2151089,0,1512202879
1000732,1353389,0,1512202889
1000732,1495049,0,1512203076
1000732,4465174,0,1512203089
1000732,3111902,0,1512203159
1000732,5043429,0,1512203165
1000732,2661095,0,1512203484
1000732,4013863,0,1512203531
1000732,2661095,0,1512203571
1000732,4013863,0,1512203597
1000732,2661095,0,1512203642
1000732,3016735,0,1512203741
1000732,4021599,0,1512203759
1000732,240034,0,1512203769
1000732,4971529,0,1512203987
1000732,1792750,0,1512204111
1000732,4103464,0,1512204112
1000732,1792750,0,1512204113
1000732,4103464,0,1512204115
1000732,1792750,0,1512204119
1000732,1574656,0,1512204334
1000732,3807605,0,1512204530
1000732,3807605,0,1512204872
1000732,2870133,0,1512204921
1000732,3711309,0,1512204968
1000732,2010336,0,1512205001
1000732,3066223,0,1512266837
1000732,1118283,0,1512266843
1000732,1208398,0,1512275254
1000732,2661095,0,1512279561
1000732,4013863,0,1512279574
1000732,2661095,0,1512279581
1000732,4013863,0,1512279585
1000732,2661095,0,1512279590
1000732,4013863,0,1512279595
1000732,4013863,0,1512279608
1000735,2490956,2,1511627456
1000735,3232328,0,1511627494
1000735,491194,0,1511627527
1000735,4480006,0,1511755680
1000735,2046552,2,1511755825
1000735,810432,0,1511755937
1000735,4682418,0,1511755955
1000735,354159,0,1511755995
1000735,3670173,0,1511756089
1000735,2490956,0,1511756261
1000735,491194,0,1511756272
1000735,4001793,2,1511756314
1000735,5105491,0,1511756362
1000735,4672717,0,1511756382
1000735,2933987,0,1511756452
1000735,3232328,0,1511756517
1000735,491194,0,1511756524
1000735,4001793,0,1511756532
1000735,5105491,0,1511756547
1000735,2933987,0,1511756558
1000735,2490956,0,1511756566
1000735,911723,0,1511756866
1000735,2490956,0,1511756954
1000735,625982,0,1511757156
1000735,3128611,0,1511757275
1000735,4480006,2,1511758987
1000735,2490956,0,1511830682
1000735,911723,2,1511863207
1000735,4672717,0,1511863214
1000735,2490956,3,1512092721
1000735,4480006,0,1512221799
1000735,2490956,0,1512309106
1000738,1016595,2,1511573362
1000738,3181513,0,1511603156
1000738,1416829,2,1511603453
1000738,1204358,2,1511604298
1000738,3508653,0,1511604309
1000738,4743687,0,1511604400
1000738,675772,2,1511607254
1000738,2126067,0,1511666180
1000738,1016595,3,1511703594
1000738,1204358,0,1511703623
1000738,675772,0,1511703862
1000738,1416829,0,1511704811
1000738,1416829,0,1511704902
1000738,1209018,0,1511704934
1000738,675772,0,1511707831
1000738,1922397,0,1511855818
1000738,245494,0,1511855859
1000738,1922397,0,1511855909
1000738,245494,0,1511855918
1000738,1922397,0,1511855933
1000738,245494,2,1511855955
1000738,675772,0,1511875623
1000738,2126067,0,1511948347
1000738,245494,0,1511948860
1000738,675772,0,1511948873
1000738,3235015,0,1512010675
1000738,4604311,0,1512018550
1000738,2574675,0,1512018647
1000738,429992,0,1512018675
1000738,4604311,0,1512018895
1000738,4604311,0,1512018984
1000738,3181513,0,1512019382
1000738,1447960,2,1512019875
1000738,1633871,2,1512019982
1000738,3181513,0,1512020181
1000738,1447960,0,1512049012
1000738,1633871,0,1512049019
1000738,675772,0,1512049038
1000738,4670864,0,1512050109
1000738,3235015,0,1512210756
1000738,439063,0,1512218575
